post_id,post_date,is_published,email_sent_at,inbox_sent_at,type,audience,title,subtitle,podcast_url
151591076.jak-se-lisi-ucd-a-gdd-v-tvorbe-produktu,2024-11-14T06:01:22.794Z,true,,,newsletter,everyone,Jak se liší UCD a GDD v tvorbě produktů,,
151590411.v-roce-2025-sjednoti-domena-govcz,2024-11-14T05:01:01.651Z,true,,,newsletter,everyone,V roce 2025 sjednotí doména GOV.CZ weby státních institucí,,
151564098.zaklady-tvorby-wireframu,2024-11-13T10:01:08.723Z,true,,,newsletter,everyone,Základy tvorby wireframů,,
151563912.jak-navrhovat-pro-deti-ktere-se-naucily,2024-11-13T09:01:48.596Z,true,,,newsletter,everyone,"Jak navrhovat pro děti, které se naučily klikat dříve než mluvit?",,
151563096.designeri-britske-vlady-radi-s-pristupnosti,2024-11-13T08:01:54.293Z,true,,,newsletter,everyone,Designéři britské vlády radí s přístupností obsahu,,
151562261.eu-nuti-meta-k-mensi-personalizaci,2024-11-13T07:01:33.004Z,true,,,newsletter,everyone,EU nutí Metu k menší personalizaci reklam,,
151561840.francouzska-media-zenou-spor-s-x,2024-11-13T06:01:35.935Z,true,,,newsletter,everyone,Francouzská média ženou spor s X o platby za náhledy zpráv k soudu,,
151544097.ux-vyzkum-pro-generativni-ai,2024-11-13T05:01:20.425Z,true,,,newsletter,everyone,UX výzkum pro generativní AI,,
151542867.rozdil-mezi-vyhledavanim-a-filtry,2024-11-12T10:01:57.837Z,true,,,newsletter,everyone,Rozdíl mezi vyhledáváním a filtry,,
151542564.v-designu-potrebujeme-autenticke,2024-11-12T09:31:04.250Z,true,,,newsletter,everyone,V designu potřebujeme autentické leadery,,
151542436.nechte-uzivatele-mluvit-za-vas,2024-11-12T09:01:30.745Z,true,,,newsletter,everyone,Nechte za sebe mluvit uživatele,,
151542190.responzivni-tabulky-v-figme-auto,2024-11-12T08:30:41.239Z,true,,,newsletter,everyone,Responzivní tabulky v Figmě auto-layoutem,,
151541983.souhlas-nebo-zaplat-ted-i-u-economie,2024-11-12T08:00:00.000Z,true,,,newsletter,everyone,Souhlas nebo zaplať teď i u Economie,,
151541466.neridte-pristupnost-demografii,2024-11-12T07:32:27.363Z,true,,,newsletter,everyone,Neřiďte přístupnost demografií,,
151497255.pozvanka-od-zadani-k-prototypu,2024-11-18T17:00:00.000Z,true,,,newsletter,everyone,Pozvánka: Od zadání k prototypu za dvě hodiny,,
151496718.krok-za-krokem-k-hostovani-webu-zdarma,2024-11-11T11:48:47.126Z,true,,,newsletter,everyone,Krok za krokem k hostování webu zdarma na GitHubu,,
151496437.seo-experti-o-novem-search-gpt-a,2024-11-11T11:37:39.501Z,true,,,newsletter,everyone,SEO experti o novém search GPT a jeho možnostech,,
151477152.prakticky-pruvodce-ux-flowcharty,2024-11-11T07:01:50.695Z,true,,,newsletter,everyone,Praktický průvodce UX flowcharty,,
151477017.zacnete-s-html-zakladni-pruvodce,2024-11-11T08:02:05.215Z,true,,,newsletter,everyone,Začněte s HTML: Základní průvodce pro začátečníky,,
151476227.top-10-no-code-nastroju-pro-web-scraping,2024-11-10T23:13:04.992Z,true,2024-11-10T23:13:05.041Z,2024-11-10T23:13:05.041Z,newsletter,everyone,Top 10 no-code nástrojů pro web scraping,,
151476100.nezamerujte-se-v-portfoliu-na-proces,2024-11-11T05:01:14.893Z,true,,,newsletter,everyone,"Nezaměřujte se v portfoliu na proces, ale na výsledky",,
151448809.vyhody-no-code-proc-neni-vendor-lock,2024-11-10T09:44:33.652Z,true,,,newsletter,everyone,Výhody no-code: Proč není vendor lock-in hrozbou,,
151448726.generative-ai-scripting-od-microsoftu,2024-11-10T09:39:31.444Z,true,,,newsletter,everyone,Generative AI Scripting od Microsoftu,,
151448555.orca-treti-diamant-ux-designu,2024-11-10T09:31:02.702Z,true,,,newsletter,everyone,ORCA: Třetí diamant UX designu,,
151395384.sestavte-si-svuj-osobni-barcamp-z,2024-11-09T07:01:21.142Z,true,,,newsletter,everyone,Sestavte si svůj osobní barcamp z podcastových epizod,,
151395065.pripadovka-otterai-optimalizace-onboardingu,2024-11-10T05:00:56.704Z,true,,,newsletter,everyone,Případovka Otter.ai: optimalizace onboardingu a zvyšování aktivace uživatelů,,
151394701.tooltipy-a-pristupnost-co-delat-a,2024-11-09T09:00:32.484Z,true,,,newsletter,everyone,Tooltipy a přístupnost: co dělat a čemu se vyhnout,,
151383967.od-domnenek-k-hypotezam,2024-11-09T08:00:39.410Z,true,,,newsletter,everyone,Od domněnek k hypotézám,,
151377977.efekt-ramovani-v-ux-designu-ovlivnuje,2024-11-09T10:02:54.273Z,true,,,newsletter,everyone,Efekt rámování v UX designu ovlivňuje rozhodnutí uživatelů,,
151377948.46,2024-11-29T06:59:53.071Z,true,2024-11-29T06:59:53.277Z,2024-11-29T06:59:53.277Z,newsletter,everyone,Jak na web pro neslyšící: Řekni si o web #46,"Ahoj! Návrháři se stěžují na Figmu, nemají ale kam utéci. Jak má vypadat sekce webu ve znakovém jazyce? Změna je jediná danost. Pohlídejte si návaznost prací na webu.",
151373112.damu-otevira-studia-sound-a-light,2024-11-09T06:01:02.072Z,true,,,newsletter,everyone,DAMU otevírá studia sound a light designu,,
151371764.whatsnew,2024-11-09T05:00:58.966Z,true,,,newsletter,everyone,Whats.new?,,
151303049.navrhujeme-nezapomenutelny-uzivatelsky,2024-11-08T10:02:19.839Z,true,,,newsletter,everyone,Navrhujeme nezapomenutelný uživatelský zážitek,,
151302785.navrhovani-pro-gen-z-pristup-autenticnost,2024-11-08T09:02:06.353Z,true,,,newsletter,everyone,"Navrhování pro Gen Z: přístup, autentičnost, UX",,
151302583.netradicni-pristupy-k-uzivatelskemu,2024-11-08T08:01:43.017Z,true,,,newsletter,everyone,Netradiční přístupy k uživatelskému výzkumu,,
151302222.pet-tipu-pro-prehledne-a-funkcni,2024-11-08T07:02:01.171Z,true,,,newsletter,everyone,Pět tipů pro přehledné a funkční kategorie,,
151301845.microsoft-tvrdi-ze-edge-staci,2024-11-08T06:01:36.105Z,true,,,newsletter,everyone,"Microsoft tvrdí, že Edge stačí",,
151301745.prodeje-tabletu-rostou,2024-11-08T05:01:30.832Z,true,,,newsletter,everyone,Prodeje tabletů rostou,,
151300920.ai-nezabila-stack-overflow,2024-11-07T10:01:10.629Z,true,,,newsletter,everyone,AI nezabila Stack Overflow,,
151300747.klicove-metriky-ux,2024-11-07T09:01:17.834Z,true,,,newsletter,everyone,Klíčové metriky UX,,
151300515.content-design-kde-se-potkava-ux,2024-11-07T08:01:19.487Z,true,,,newsletter,everyone,Content design: Kde se potkává UX a obsah,,
151300309.prakticke-tipy-pro-eticky-ux-vyzkum,2024-11-07T07:01:34.495Z,true,,,newsletter,everyone,Praktické tipy pro etický UX výzkum,,
151299915.alternativni-socialni-site-v-jedne,2024-11-07T06:01:20.361Z,true,,,newsletter,everyone,Alternativní sociální sítě v jedné aplikaci: Openvibe,,
151298845.substack-motivuje-k-instalaci-aplikace,2024-11-07T05:00:58.154Z,true,,,newsletter,everyone,Substack motivuje k instalaci aplikace bezplatným předplatným,,
151281294.co-bude-s-umelci-kdyz-je-ai-tak-dobra,2024-11-06T17:11:53.879Z,true,,,newsletter,everyone,"Co bude s umělci, když je AI tak dobrá?",,
151279759.zpetna-vazba-uzivatelu-formuje-ux,2024-11-06T16:39:39.361Z,true,,,newsletter,everyone,Zpětná vazba uživatelů formuje UX design,,
151260053.ai-prinasi-revoluci-do-ux,2024-11-06T09:45:56.549Z,true,,,newsletter,everyone,AI přináší revoluci do UX,,
151259415.python-predstihl-javascript-v-cetnosti,2024-11-06T09:22:33.355Z,true,,,newsletter,everyone,Python předstihl Javascript v četnosti používání na GitHubu,,
151259092.jak-v-designu-najit-naplneni-a-hodnotu,2024-11-06T09:01:16.892Z,true,,,newsletter,everyone,Jak v designu najít naplnění a hodnotu,,
151258240.triz-designove-mysleni-podle-sovetskych,2024-11-06T08:38:15.979Z,true,,,newsletter,everyone,TRIZ: Designové myšlení podle sovětských inženýrů,,
151186297.trendy-a-novinky-pro-ux-do-roku-2025,2024-11-05T10:00:54.484Z,true,,,newsletter,everyone,Trendy a novinky pro UX do roku 2025,,
151185493.pristupnost-a-zmatek-kolem-blockquote,2024-11-05T09:01:24.171Z,true,,,newsletter,everyone,Přístupnost a zmatek kolem <blockquote> v HTML5,,
151185078.10-kroku-pro-uspesny-kickoff-meeting,2024-11-05T08:01:19.662Z,true,,,newsletter,everyone,10 kroků pro úspěšný kickoff meeting,,
151184542.porovnani-chatgpt-search-a-google,2024-11-05T07:01:18.228Z,true,,,newsletter,everyone,Porovnání ChatGPT Search a Google,,
151180558.nabidl-sef-perplexity-ai-jako-nahradu,2024-11-05T06:00:45.643Z,true,,,newsletter,everyone,Nabídl šéf Perplexity AI jako náhradu za stávkující zaměstnance New York Times?,,
151132122.umeni-empatie-v-ux-designu,2024-11-05T05:00:34.184Z,true,,,newsletter,everyone,Umění empatie v UX designu,,
151082252.design-system-dusi-kreativitu,2024-11-04T10:02:05.461Z,true,,,newsletter,everyone,Design systém dusí kreativitu,,
151081878.potrebujeme-designovou-kritiku-jak,2024-11-04T09:02:09.013Z,true,,,newsletter,everyone,Potřebujeme designovou kritiku. Jak ji dělat správně?,,
151081591.vse-o-presmerovani-url-ve-wordpressu,2024-11-04T08:02:15.464Z,true,,,newsletter,everyone,Vše o přesměrování URL ve WordPressu,,
151080972.nejrychlejsi-ceske-e-shopy-roku-2024,2024-11-04T07:01:51.716Z,true,,,newsletter,everyone,Nejrychlejší české e-shopy roku 2024,,
151080514.pripadovka-aplikace-pro-prijemnejsi,2024-11-04T05:01:20.272Z,true,,,newsletter,everyone,Případovka: Aplikace pro příjemnější návštěvu knihoven,,
151080346.design-system-day-posiluje-komunitu,2024-11-04T06:01:50.714Z,true,,,newsletter,everyone,Design System Day posiluje komunitu GOV.UK,,
151079051.muze-empatie-promenit-vas-kazdodenni,2024-11-03T10:01:14.706Z,true,,,newsletter,everyone,Může empatie proměnit váš každodenní život?,,
151078845.proc-je-ux-writing-dulezity-pro-kazdou,2024-11-03T09:01:24.704Z,true,,,newsletter,everyone,Proč je UX writing důležitý pro každou aplikaci?,,
151077001.metody-a-nastroje-ux-testovani,2024-11-03T08:01:21.361Z,true,,,newsletter,everyone,Metody a nástroje UX testování,,
151076835.stoji-microsoft-ux-design-certifikat,2024-11-03T06:01:18.875Z,true,,,newsletter,everyone,Stojí Microsoft UX Design certifikát za to?,,
151076566.jan-rezac-proc-male-e-shopy-bojuji,2024-11-03T07:01:52.681Z,true,,,newsletter,everyone,Jan Řezáč: Proč malé e-shopy bojují o přežití,,
151076288.ux-design-je-investici-do-rustu-firmy,2024-11-03T05:00:56.328Z,true,,,newsletter,everyone,UX design je investicí do růstu firmy,,
151052935.45,2024-11-15T07:00:00.147Z,true,2024-11-15T07:00:01.045Z,2024-11-15T07:00:01.045Z,newsletter,everyone,Design dashboardů: Řekni si o web #45,Ahoj! Demokratizace UX připravuje designéry o autoritu. NN/g rozdává šablony a návody. Černobílý filtr udělá z návrhu ve Figmě lo-fi koncept. Umíte navrhnout užitečný dashboard?,
151052770.vyhody-a-uskali-vzdalene-spoluprace,2024-11-02T10:01:36.260Z,true,,,newsletter,everyone,Výhody a úskalí vzdálené spolupráce v UX,,
151052434.apple-kupuje-pixelmator,2024-11-02T09:01:33.814Z,true,,,newsletter,everyone,Apple kupuje tvůrce fotoeditoru Pixelmator,,
151050347.soutez-na-jednotny-vizualni-styl-ceska,2024-11-02T08:01:15.197Z,true,,,newsletter,everyone,Vláda vypsala soutěž na jednotný vizuální styl pro státní správu,,
151050176.augmented-analytics-s-ai-meni-praci,2024-11-02T07:01:24.393Z,true,,,newsletter,everyone,Augmented analytics s AI mění práci s daty,,
151007840.north-star-vision-je-kompasem-designera,2024-11-02T06:01:05.422Z,true,,,newsletter,everyone,North Star Vision je kompasem designéra,,
151007661.designove-mysleni-od-empatie-k-inovacim,2024-11-02T05:01:16.703Z,true,,,newsletter,everyone,Designové myšlení od empatie k inovacím,,
151007532.pruvodce-ux-vyzkumnika-slozitymi,2024-11-01T10:02:13.437Z,true,,,newsletter,everyone,Průvodce UX výzkumníka složitými projekty,,
151007149.slerka-internet-jak-jsme-ho-znali-skoncil,2024-11-01T09:01:40.529Z,true,,,newsletter,everyone,Šlerka: Internet vstupuje do nové éry s převahou AI,,
151006578.evropska-komise-zahajila-oficialni,2024-11-01T08:01:19.693Z,true,,,newsletter,everyone,Evropská komise zahájila oficiální vyšetřování Temu ,,
151006270.apple-ztraci-dech-v-zavode-o-ai,2024-11-01T07:01:36.109Z,true,,,newsletter,everyone,Apple ztrácí dech v závodě o AI inovace,,
151006003.pristupny-design-zlepsuje-uzivatelsky,2024-11-01T06:01:08.406Z,true,,,newsletter,everyone,Přístupný design zlepšuje uživatelský zážitek pro každého,,
150999884.proc-si-lide-vytvareji-mentalni-modely,2024-11-01T05:00:34.071Z,true,,,newsletter,everyone,Mentální modely: proč si lidé vytvářejí pověry při používání techniky,,
150893371.denikove-studie-jako-cenny-nastroj,2024-10-31T10:02:19.489Z,true,,,newsletter,everyone,Deníkové studie jako cenný nástroj uživatelského výzkumu,,
150893057.tvorba-webu-krok-za-krokem-s-janem,2024-10-31T09:01:33.112Z,true,,,newsletter,everyone,Tvorba webu krok za krokem s Janem Štráfeldou,,
150892746.vyvoj-herni-ui-a-vyber-databaze,2024-10-31T08:01:36.996Z,true,,,newsletter,everyone,Vývoj herní UI a výběr databáze,,
150892087.jak-se-vymanit-z-pasti-pixel-pushingu,2024-10-31T07:01:33.561Z,true,,,newsletter,everyone,Jak se vymanit z pasti pixelů a zvýšit svou autoritu,,
150891633.udan-metriky-rustu-startupu,2024-10-30T06:01:29.143Z,true,,,newsletter,everyone,Miroslav Uďan: Nejdůležitější metriky pro růst a investice startupu,,
150885813.navrhovani-pristupnych-webu-pro-uzivatele,2024-10-31T05:00:51.811Z,true,,,newsletter,everyone,Navrhování přístupných webů pro uživatele s kognitivním omezením,,
150885603.prevence-chyb-pri-interakci-s-nebezpecnymi,2024-10-30T10:01:22.527Z,true,,,newsletter,everyone,Prevence chyb při interakci s nebezpečnými akcemi v UI,,
150885120.variabilni-fonty-setri-data,2024-10-30T09:01:28.092Z,true,,,newsletter,everyone,Ušetří variabilní fonty data oproti běžným fontům?,,
150883641.jak-se-stat-ux-vyzkumnikem-bez-diplomu,2024-10-30T08:01:08.522Z,true,,,newsletter,everyone,Jak se stát UX výzkumníkem bez diplomu,,
150880933.raj-pro-kopiky-sbirka-claimu,2024-10-30T07:01:13.245Z,true,,,newsletter,everyone,Ráj pro kopíky: Sbírka claimů,,
150880405.google-ai-overviews-v-dalsich-zemich,2024-10-29T10:02:00.586Z,true,,,newsletter,everyone,"AI přehledy ve vyhledávání od Googlu míří do 100+ zemí. Ne, EU ne.",,
150864824.alternativy-k-wordpressu,2024-10-31T06:00:52.010Z,true,,,newsletter,everyone,Alternativy k WordPressu,,
150859206.proc-lide-poslouchaji-podcasty-ctyrnasobnou,2024-10-30T05:00:57.410Z,true,,,newsletter,everyone,Proč lidé poslouchají podcasty čtyřnásobnou i poloviční rychlostí?,,
150858833.ukladani-stranek-z-prikazove-radky,2024-10-29T08:01:00.273Z,true,,,newsletter,everyone,Ukládání stránek z příkazové řádky,,
150858457.testovani-webu-z-pohledu-uzivatelu,2024-10-29T09:00:52.874Z,true,,,newsletter,everyone,Testování webu z pohledu uživatelů se zrakovým postižením,,
150857590.making-a-marketer-2-realita-marketingu,2024-10-29T07:00:48.125Z,true,,,newsletter,everyone,Making a Marketer 2: Realita marketingu bez příkras,,
150854717.jak-ochranit-firemni-data-pri-pouzivani,2024-10-29T06:01:31.027Z,true,,,newsletter,everyone,Jak ochránit firemní data při používání ChatGPT,,
150852004.je-cas-venovat-se-detailum-a-cas,2024-10-29T05:01:12.238Z,true,,,newsletter,everyone,"Je čas věnovat se detailům a čas, kdy je nechat být",,
150799610.co-nas-osadnici-z-katanu-uci-o-ux,2024-10-28T10:02:55.468Z,true,,,newsletter,everyone,Co nás Osadníci z Katanu učí o UX,,
150798977.zlaty-rez-css,2024-10-28T09:01:58.134Z,true,,,newsletter,everyone,Zlatý řez v CSS,,
150798600.jednoduche-landing-pages-konvertuji,2024-10-28T08:01:52.738Z,true,,,newsletter,everyone,Jednoduché landing pages konvertují lépe,,
150798213.virtualni-vztahy-v-ere-ai-spasa-nebo,2024-10-28T07:01:24.215Z,true,,,newsletter,everyone,Virtuální vztahy v éře AI: Spása nebo hrozba?,,
150795567.ai-vyhledavac-perplexity-dosahuje,2024-10-27T11:35:38.151Z,true,,,newsletter,everyone,AI vyhledávač Perplexity dosahuje sto milionů dotazů týdně,,
150705418.bluesky-ziskalo-investici-a-chysta,2024-10-28T06:01:45.412Z,true,,,newsletter,everyone,Bluesky získalo investici a chystá zavedení předplatného,,
150705256.49-americkych-startupu-se-stalo-jednorozci,2024-10-27T10:02:23.131Z,true,,,newsletter,everyone,49 amerických startupů se stalo jednorožci. Které znáte?,,
150699569.adobe-uvolnuje-aplikaci-pro-malovani,2024-10-25T09:01:31.078Z,true,,,newsletter,everyone,Adobe uvolňuje aplikaci pro malování Fresco zdarma v boji proti Procreate,,
150658324.nevinne-pouzivani-ai-a-jeho-necekane,2024-10-26T09:01:54.572Z,true,,,newsletter,everyone,Nevinné používání AI a jeho nečekané důsledky,,
150627524.co-kdyz-kvantitativni-a-kvalitativni,2024-10-26T08:01:35.480Z,true,,,newsletter,everyone,Co když kvantitativní a kvalitativní data nesouhlasí,,
150626756.prioritizujte-uzivatelske-problemy,2024-10-27T10:02:28.318Z,true,,,newsletter,everyone,Prioritizujte uživatelské problémy pomocí stupnice závažnosti,,
150625978.nova-vizualni-identita-mozilla-navrat,2024-10-24T09:01:25.707Z,true,,,newsletter,everyone,Nová vizuální identita Mozilla: Návrat k rané estetice internetu,,
150623553.prechod-z-velke-firmy-do-male-jaky,2024-10-25T08:00:51.165Z,true,,,newsletter,everyone,Přechod z velké firmy do malé: jaký je rozdíl?,,
150621327.roi-kampani-za-hranicemi-cisel,2024-10-24T08:01:23.332Z,true,,,newsletter,everyone,ROI: Měřte úspěch kampaní i za hranicemi čísel,,
150592905.44,2024-11-07T16:59:43.865Z,true,2024-11-07T16:59:43.954Z,2024-11-07T16:59:43.954Z,newsletter,everyone,Nerozumíte přístupnosti bez kontaktu s hendikepovanými. Řekni si o web #44,Ahoj! Je nedostatek návrhářů webu. Přeučí se na web UX návrháři aplikací? S blížící se účinností European Accessibility Act nabývá na naléhavosti bezbariérová přístupnost. FrontKon zveřejnil videa.,
150555430.foursquare-v-prosinci-skonci,2024-10-23T09:00:39.033Z,true,,,newsletter,everyone,4[ ] v prosinci skončí,,
150555176.96-procent-stranek-nema-pristupy-z-google,2024-10-23T08:00:08.735Z,true,,,newsletter,everyone,"Na 96,55 procent stránek nepřijde z Googlu nikdo",,
150534480.jak-se-stat-nepostradatelnym-ve-veku,2024-10-28T05:00:52.010Z,true,,,newsletter,everyone,Jak se stát nepostradatelným ve věku AI,,
150528374.jak-overovat-ranne-napady,2024-10-27T08:01:19.881Z,true,,,newsletter,everyone,Jak ověřovat ranné nápady ,,
150522459.boomeri-travi-polovinu-casu-s-online,2024-10-27T07:01:29.340Z,true,,,newsletter,everyone,Boomeři tráví polovinu času s online médii,,
150521842.bastliri-davaji-novy-zivot-opustenym,2024-10-27T06:01:04.335Z,true,,,newsletter,everyone,Bastlíři dávají nový život opuštěným výdejním automatům,,
150520290.ceska-e-commerce-ve-q3-rostla-mezirocne,2024-10-22T09:01:53.817Z,true,,,newsletter,everyone,Česká e-commerce ve Q3 rostla meziročně o 5 procent,,
